1.6733281249999998 229 3 0 0 0
1.6805937499999999 229 3 0 0 0
1.691296875 229 3 0 0 0
1.694578125 229 3 0 0 0
1.6747343749999999 229 3 0 0 0
1.6729375 229 3 0 0 0
1.6606718749999998 229 3 0 0 0
1.165125 229 4 0 0 0
1.171609375 229 4 0 0 0
1.191296875 229 4 0 0 0
1.1896562499999999 229 4 0 0 0
1.2054375 229 4 0 0 0
1.2016093749999999 229 4 0 0 0
1.21559375 229 4 0 0 0
1.22434375 229 4 0 0 0
1.23746875 229 4 0 0 0
1.2426249999999999 229 4 0 0 0
1.2514531249999998 229 4 0 0 0
1.2519999999999998 229 4 0 0 0
1.264890625 229 4 0 0 0
1.272078125 229 4 0 0 0
1.2821562499999999 229 4 0 0 0
1.296296875 229 4 0 0 0
1.2960625 229 4 0 0 0
1.30496875 229 4 0 0 0
1.317234375 229 4 0 0 0
1.3223124999999998 229 4 0 0 0
1.337078125 229 4 0 0 0
1.341375 229 4 0 0 0
1.34528125 229 4 0 0 0
1.3544218749999999 229 4 0 0 0
1.3594218749999998 229 4 0 0 0
1.37903125 229 4 0 0 0
1.372703125 229 4 0 0 0
1.3906718749999998 229 4 0 0 0
1.404109375 229 4 0 0 0
1.405359375 229 4 0 0 0
1.4160624999999998 229 4 0 0 0
1.4225468749999999 229 4 0 0 0
1.437078125 229 4 0 0 0
1.4396562499999999 229 4 0 0 0
1.4535624999999999 229 4 0 0 0
1.45465625 229 4 0 0 0
1.46028125 229 4 0 0 0
1.4731718749999998 229 4 0 0 0
1.4790312499999998 229 4 0 0 0
1.494890625 229 4 0 0 0
1.5016874999999998 229 4 0 0 0
1.5079375 229 4 0 0 0
1.513328125 229 4 0 0 0
1.5254374999999998 229 4 0 0 0
1.5278593749999998 229 4 0 0 0
1.53340625 229 4 0 0 0
1.54121875 229 4 0 0 0
1.5581718749999998 229 4 0 0 0
1.5695 229 4 0 0 0
1.569578125 229 4 0 0 0
1.593171875 229 4 0 0 0
1.5768437499999999 229 4 0 0 0
1.5966874999999998 229 4 0 0 0
1.599734375 229 4 0 0 0
1.6112968749999999 229 4 0 0 0
1.6225468749999998 229 4 0 0 0
1.6288749999999999 229 4 0 0 0
1.64246875 229 4 0 0 0
1.6479374999999998 229 4 0 0 0
1.6537968749999998 229 4 0 0 0
1.660984375 229 4 0 0 0
1.6733281249999998 229 4 0 0 0
1.6805937499999999 229 4 0 0 0
1.691296875 229 4 0 0 0
1.694578125 229 4 0 0 0
1.6747343749999999 229 4 0 0 0
1.6729375 229 4 0 0 0
1.6606718749999998 229 4 0 0 0
1.165125 229 5 0 0 0
1.171609375 229 5 0 0 0
1.191296875 229 5 0 0 0
1.1896562499999999 229 5 0 0 0
1.2054375 229 5 0 0 0
1.2016093749999999 229 5 0 0 0
1.21559375 229 5 0 0 0
1.22434375 229 5 0 0 0
1.23746875 229 5 0 0 0
1.2426249999999999 229 5 0 0 0
1.2514531249999998 229 5 0 0 0
1.2519999999999998 229 5 0 0 0
1.264890625 229 5 0 0 0
1.272078125 229 5 0 0 0
1.2821562499999999 229 5 0 0 0
1.296296875 229 5 0 0 0
1.2960625 229 5 0 0 0
1.30496875 229 5 0 0 0
1.317234375 229 5 0 0 0
1.3223124999999998 229 5 0 0 0
1.337078125 229 5 0 0 0
1.341375 229 5 0 0 0
1.34528125 229 5 0 0 0
1.3544218749999999 229 5 0 0 0
1.3594218749999998 229 5 0 0 0
1.37903125 229 5 0 0 0
1.372703125 229 5 0 0 0
1.3906718749999998 229 5 0 0 0
1.404109375 229 5 0 0 0
1.405359375 229 5 0 0 0
1.4160624999999998 229 5 0 0 0
1.4225468749999999 229 5 0 0 0
1.437078125 229 5 0 0 0
1.4396562499999999 229 5 0 0 0
1.4535624999999999 229 5 0 0 0
1.45465625 229 5 0 0 0
1.46028125 229 5 0 0 0
1.4731718749999998 229 5 0 0 0
1.4790312499999998 229 5 0 0 0
1.494890625 229 5 0 0 0
1.5016874999999998 229 5 0 0 0
1.5079375 229 5 0 0 0
1.513328125 229 5 0 0 0
1.5254374999999998 229 5 0 0 0
1.5278593749999998 229 5 0 0 0
1.53340625 229 5 0 0 0
1.54121875 229 5 0 0 0
1.5581718749999998 229 5 0 0 0
1.5695 229 5 0 0 0
1.569578125 229 5 0 0 0
1.593171875 229 5 0 0 0
1.5768437499999999 229 5 0 0 0
1.5966874999999998 229 5 0 0 0
1.599734375 229 5 0 0 0
1.6112968749999999 229 5 0 0 0
1.6225468749999998 229 5 0 0 0
1.6288749999999999 229 5 0 0 0
1.64246875 229 5 0 0 0
1.6479374999999998 229 5 0 0 0
1.6537968749999998 229 5 0 0 0
1.660984375 229 5 0 0 0
1.6733281249999998 229 5 0 0 0
1.6805937499999999 229 5 0 0 0
1.691296875 229 5 0 0 0
1.694578125 229 5 0 0 0
1.6747343749999999 229 5 0 0 0
1.6729375 229 5 0 0 0
1.6606718749999998 229 5 0 0 0
